TYPE_OF_FILE;COUNTRY;AREA;VESSEL;YEAR;HAUL_NUMBER;CODEND_CLOSING;PART_OF_THE_CODEND;GENUS;SPECIES;LENGTH_CLASSES_CODE;WEIGHT_OF_THE_FRACTION;WEIGHT_OF_THE_SAMPLE_MEASURED;SEX;NO_OF_INDIVIDUAL_OF_THE_ABOVE_SEX_MEASURED;LENGTH_CLASS;MATURITY;MATSUB;NUMBER_OF_INDIVIDUALS_IN_THE_LENGTH_CLASS_AND_MATURITY_STAGE
TC;ITA;10;SAN;1994;139;S;S;ARIT;ANT;m;2800;2800;M;14;24;0;;3
TC;ITA;10;SAN;1994;139;S;S;ARIT;ANT;m;2800;2800;M;14;26;0;;2
TC;ITA;10;SAN;1994;139;S;S;ARIT;ANT;m;2800;2800;M;14;27;0;;2
TC;ITA;10;SAN;1994;139;S;S;ARIT;ANT;m;2800;2800;M;14;28;0;;1
TC;ITA;10;SAN;1994;139;S;S;ARIT;ANT;m;2800;2800;M;14;31;0;;1
TC;ITA;10;SAN;1994;139;S;S;ARIT;ANT;m;2800;2800;M;14;33;0;;1
TC;ITA;10;SAN;1994;139;S;S;ARIT;ANT;m;2800;2800;F;74;22;1;;1
TC;ITA;10;SAN;1994;139;S;S;ARIT;ANT;m;2800;2800;F;74;25;2;;1
TC;ITA;10;SAN;1994;139;S;S;ARIT;ANT;m;2800;2800;F;74;27;2;;1
TC;ITA;10;SAN;1994;139;S;S;ARIT;ANT;m;2800;2800;F;74;28;2;;1
TC;ITA;10;SAN;1994;139;S;S;ARIT;ANT;m;2800;2800;F;74;30;1;;1
TC;ITA;10;SAN;1994;139;S;S;ARIT;ANT;m;2800;2800;F;74;30;2;;1
TC;ITA;10;SAN;1994;139;S;S;ARIT;ANT;m;2800;2800;F;74;32;1;;1
TC;ITA;10;SAN;1994;139;S;S;ARIT;ANT;m;2800;2800;F;74;32;2;;1
TC;ITA;10;SAN;1994;139;S;S;ARIT;ANT;m;2800;2800;F;74;34;2;;1
TC;ITA;10;SAN;1994;139;S;S;ARIT;ANT;m;2800;2800;F;74;35;2;;4
TC;ITA;10;SAN;1994;139;S;S;ARIT;ANT;m;2800;2800;F;74;36;2;;2
TC;ITA;10;SAN;1994;139;S;S;ARIT;ANT;m;2800;2800;F;74;37;2;;2
TC;ITA;10;SAN;1994;139;S;S;ARIT;ANT;m;2800;2800;F;74;38;2;;6
TC;ITA;10;SAN;1994;139;S;S;ARIT;ANT;m;2800;2800;F;74;39;2;;2
TC;ITA;10;SAN;1994;139;S;S;ARIT;ANT;m;2800;2800;F;74;40;2;;1
TC;ITA;10;SAN;1994;139;S;S;ARIT;ANT;m;2800;2800;F;74;41;2;;2
TC;ITA;10;SAN;1994;139;S;S;ARIT;ANT;m;2800;2800;F;74;42;2;;2
TC;ITA;10;SAN;1994;139;S;S;ARIT;ANT;m;2800;2800;F;74;43;2;;4
TC;ITA;10;SAN;1994;139;S;S;ARIT;ANT;m;2800;2800;F;74;44;2;;7
TC;ITA;10;SAN;1994;139;S;S;ARIT;ANT;m;2800;2800;F;74;45;2;;7
TC;ITA;10;SAN;1994;139;S;S;ARIT;ANT;m;2800;2800;F;74;46;2;;3
TC;ITA;10;SAN;1994;139;S;S;ARIT;ANT;m;2800;2800;F;74;47;2;;2
TC;ITA;10;SAN;1994;139;S;S;ARIT;ANT;m;2800;2800;F;74;48;2;;2
TC;ITA;10;SAN;1994;139;S;S;ARIT;ANT;m;2800;2800;F;74;50;2;;5
TC;ITA;10;SAN;1994;139;S;S;ARIT;ANT;m;2800;2800;F;74;51;2;;3
TC;ITA;10;SAN;1994;139;S;S;ARIT;ANT;m;2800;2800;F;74;52;2;;1
TC;ITA;10;SAN;1994;139;S;S;ARIT;ANT;m;2800;2800;F;74;53;2;;3
TC;ITA;10;SAN;1994;139;S;S;ARIT;ANT;m;2800;2800;F;74;54;2;;2
TC;ITA;10;SAN;1994;139;S;S;ARIT;ANT;m;2800;2800;F;74;55;2;;3
TC;ITA;10;SAN;1994;139;S;S;ARIT;ANT;m;2800;2800;F;74;57;2;;1
TC;ITA;10;SAN;1994;139;S;S;ARIT;ANT;m;2800;2800;F;74;58;2;;1
TC;ITA;10;SAN;1994;139;S;S;ELED;CIR;0;150;150;M;1;90;3;;1
TC;ITA;10;SAN;1994;139;S;S;MERL;MER;0;400;400;F;1;295;1;;1
TC;ITA;10;SAN;1994;139;S;S;PAGE;BOG;0;250;250;F;1;275;4;;1
TC;ITA;10;SAN;1994;139;S;S;PHYI;BLE;0;250;250;F;1;295;2;;1
TC;ITA;10;SAN;1994;139;S;S;PHYI;BLE;0;250;250;I;5;105;0;;1
TC;ITA;10;SAN;1994;139;S;S;PHYI;BLE;0;250;250;I;5;110;0;;1
TC;ITA;10;SAN;1994;139;S;S;PHYI;BLE;0;250;250;I;5;120;0;;1
TC;ITA;10;SAN;1994;139;S;S;PHYI;BLE;0;250;250;I;5;130;0;;1
TC;ITA;10;SAN;1994;139;S;S;PHYI;BLE;0;250;250;I;5;145;0;;1
TC;ITA;10;SAN;1994;140;S;S;ARIS;FOL;m;1950;1950;M;46;32;0;;5
TC;ITA;10;SAN;1994;140;S;S;ARIS;FOL;m;1950;1950;M;46;33;0;;7
TC;ITA;10;SAN;1994;140;S;S;ARIS;FOL;m;1950;1950;M;46;34;0;;12
TC;ITA;10;SAN;1994;140;S;S;ARIS;FOL;m;1950;1950;M;46;35;0;;13
TC;ITA;10;SAN;1994;140;S;S;ARIS;FOL;m;1950;1950;M;46;36;0;;2
TC;ITA;10;SAN;1994;140;S;S;ARIS;FOL;m;1950;1950;M;46;37;0;;4
TC;ITA;10;SAN;1994;140;S;S;ARIS;FOL;m;1950;1950;M;46;38;0;;2
TC;ITA;10;SAN;1994;140;S;S;ARIS;FOL;m;1950;1950;M;46;43;0;;1
TC;ITA;10;SAN;1994;140;S;S;ARIS;FOL;m;1950;1950;F;29;42;1;;1
TC;ITA;10;SAN;1994;140;S;S;ARIS;FOL;m;1950;1950;F;29;42;2;;1
TC;ITA;10;SAN;1994;140;S;S;ARIS;FOL;m;1950;1950;F;29;43;1;;1
TC;ITA;10;SAN;1994;140;S;S;ARIS;FOL;m;1950;1950;F;29;43;2;;1
TC;ITA;10;SAN;1994;140;S;S;ARIS;FOL;m;1950;1950;F;29;44;2;;7
TC;ITA;10;SAN;1994;140;S;S;ARIS;FOL;m;1950;1950;F;29;45;1;;1
TC;ITA;10;SAN;1994;140;S;S;ARIS;FOL;m;1950;1950;F;29;45;2;;2
TC;ITA;10;SAN;1994;140;S;S;ARIS;FOL;m;1950;1950;F;29;46;1;;1
TC;ITA;10;SAN;1994;140;S;S;ARIS;FOL;m;1950;1950;F;29;47;2;;3
TC;ITA;10;SAN;1994;140;S;S;ARIS;FOL;m;1950;1950;F;29;49;2;;2
TC;ITA;10;SAN;1994;140;S;S;ARIS;FOL;m;1950;1950;F;29;52;2;;1
TC;ITA;10;SAN;1994;140;S;S;ARIS;FOL;m;1950;1950;F;29;54;2;;4
TC;ITA;10;SAN;1994;140;S;S;ARIS;FOL;m;1950;1950;F;29;55;2;;2
TC;ITA;10;SAN;1994;140;S;S;ARIS;FOL;m;1950;1950;F;29;56;2;;1
TC;ITA;10;SAN;1994;140;S;S;ARIS;FOL;m;1950;1950;F;29;59;2;;1
TC;ITA;10;SAN;1994;140;S;S;ARIT;ANT;m;1400;1400;M;3;20;0;;1
TC;ITA;10;SAN;1994;140;S;S;ARIT;ANT;m;1400;1400;M;3;30;0;;1
TC;ITA;10;SAN;1994;140;S;S;ARIT;ANT;m;1400;1400;M;3;32;0;;1
TC;ITA;10;SAN;1994;140;S;S;ARIT;ANT;m;1400;1400;F;54;21;1;;1
TC;ITA;10;SAN;1994;140;S;S;ARIT;ANT;m;1400;1400;F;54;22;1;;1
TC;ITA;10;SAN;1994;140;S;S;ARIT;ANT;m;1400;1400;F;54;25;1;;1
TC;ITA;10;SAN;1994;140;S;S;ARIT;ANT;m;1400;1400;F;54;27;1;;1
TC;ITA;10;SAN;1994;140;S;S;ARIT;ANT;m;1400;1400;F;54;27;2;;1
TC;ITA;10;SAN;1994;140;S;S;ARIT;ANT;m;1400;1400;F;54;29;2;;1
TC;ITA;10;SAN;1994;140;S;S;ARIT;ANT;m;1400;1400;F;54;30;2;;3
TC;ITA;10;SAN;1994;140;S;S;ARIT;ANT;m;1400;1400;F;54;31;2;;1
TC;ITA;10;SAN;1994;140;S;S;ARIT;ANT;m;1400;1400;F;54;32;1;;1
TC;ITA;10;SAN;1994;140;S;S;ARIT;ANT;m;1400;1400;F;54;33;1;;1
TC;ITA;10;SAN;1994;140;S;S;ARIT;ANT;m;1400;1400;F;54;34;2;;2
TC;ITA;10;SAN;1994;140;S;S;ARIT;ANT;m;1400;1400;F;54;35;2;;5
TC;ITA;10;SAN;1994;140;S;S;ARIT;ANT;m;1400;1400;F;54;36;2;;1
TC;ITA;10;SAN;1994;140;S;S;ARIT;ANT;m;1400;1400;F;54;37;2;;1
TC;ITA;10;SAN;1994;140;S;S;ARIT;ANT;m;1400;1400;F;54;38;2;;1
TC;ITA;10;SAN;1994;140;S;S;ARIT;ANT;m;1400;1400;F;54;40;2;;1
TC;ITA;10;SAN;1994;140;S;S;ARIT;ANT;m;1400;1400;F;54;41;2;;1
TC;ITA;10;SAN;1994;140;S;S;ARIT;ANT;m;1400;1400;F;54;42;2;;2
TC;ITA;10;SAN;1994;140;S;S;ARIT;ANT;m;1400;1400;F;54;43;2;;1
TC;ITA;10;SAN;1994;140;S;S;ARIT;ANT;m;1400;1400;F;54;44;2;;4
TC;ITA;10;SAN;1994;140;S;S;ARIT;ANT;m;1400;1400;F;54;45;2;;2
TC;ITA;10;SAN;1994;140;S;S;ARIT;ANT;m;1400;1400;F;54;46;2;;5
TC;ITA;10;SAN;1994;140;S;S;ARIT;ANT;m;1400;1400;F;54;47;2;;3
TC;ITA;10;SAN;1994;140;S;S;ARIT;ANT;m;1400;1400;F;54;48;2;;3
TC;ITA;10;SAN;1994;140;S;S;ARIT;ANT;m;1400;1400;F;54;49;2;;1
TC;ITA;10;SAN;1994;140;S;S;ARIT;ANT;m;1400;1400;F;54;50;2;;1
TC;ITA;10;SAN;1994;140;S;S;ARIT;ANT;m;1400;1400;F;54;51;2;;2
TC;ITA;10;SAN;1994;140;S;S;ARIT;ANT;m;1400;1400;F;54;52;2;;3
TC;ITA;10;SAN;1994;140;S;S;ARIT;ANT;m;1400;1400;F;54;53;2;;1
TC;ITA;10;SAN;1994;140;S;S;ARIT;ANT;m;1400;1400;F;54;55;2;;1
TC;ITA;10;SAN;1994;140;S;S;ARIT;ANT;m;1400;1400;F;54;57;2;;1
TC;ITA;10;SAN;1994;140;S;S;LEPM;BOS;0;550;550;M;1;300;1;;1
TC;ITA;10;SAN;1994;140;S;S;LEPM;BOS;0;550;550;F;2;260;1;;2
TC;ITA;10;SAN;1994;140;S;S;MICM;POU;0;150;150;M;1;300;1;;1
TC;ITA;10;SAN;1994;140;S;S;NEPR;NOR;m;750;750;M;12;31;0;;1
TC;ITA;10;SAN;1994;140;S;S;NEPR;NOR;m;750;750;M;12;33;0;;1
TC;ITA;10;SAN;1994;140;S;S;NEPR;NOR;m;750;750;M;12;34;0;;2
TC;ITA;10;SAN;1994;140;S;S;NEPR;NOR;m;750;750;M;12;35;0;;1
TC;ITA;10;SAN;1994;140;S;S;NEPR;NOR;m;750;750;M;12;39;0;;1
TC;ITA;10;SAN;1994;140;S;S;NEPR;NOR;m;750;750;M;12;40;0;;1
TC;ITA;10;SAN;1994;140;S;S;NEPR;NOR;m;750;750;M;12;41;0;;1
TC;ITA;10;SAN;1994;140;S;S;NEPR;NOR;m;750;750;M;12;43;0;;1
TC;ITA;10;SAN;1994;140;S;S;NEPR;NOR;m;750;750;M;12;45;0;;1
TC;ITA;10;SAN;1994;140;S;S;NEPR;NOR;m;750;750;M;12;54;0;;2
TC;ITA;10;SAN;1994;140;S;S;NEPR;NOR;m;750;750;F;6;29;1;;1
TC;ITA;10;SAN;1994;140;S;S;NEPR;NOR;m;750;750;F;6;33;1;;1
TC;ITA;10;SAN;1994;140;S;S;NEPR;NOR;m;750;750;F;6;34;1;;1
TC;ITA;10;SAN;1994;140;S;S;NEPR;NOR;m;750;750;F;6;35;1;;1
TC;ITA;10;SAN;1994;140;S;S;NEPR;NOR;m;750;750;F;6;37;1;;1
TC;ITA;10;SAN;1994;140;S;S;NEPR;NOR;m;750;750;F;6;38;1;;1
TC;ITA;10;SAN;1994;140;S;S;PAPE;LON;m;50;50;F;2;37;2;;1
TC;ITA;10;SAN;1994;140;S;S;PAPE;LON;m;50;50;F;2;38;2;;1
TC;ITA;10;SAN;1994;140;S;S;PHYI;BLE;0;900;900;M;1;135;1;;1
TC;ITA;10;SAN;1994;140;S;S;PHYI;BLE;0;900;900;F;5;200;1;;1
TC;ITA;10;SAN;1994;140;S;S;PHYI;BLE;0;900;900;F;5;215;1;;1
TC;ITA;10;SAN;1994;140;S;S;PHYI;BLE;0;900;900;F;5;270;1;;1
TC;ITA;10;SAN;1994;140;S;S;PHYI;BLE;0;900;900;F;5;280;1;;1
TC;ITA;10;SAN;1994;140;S;S;PHYI;BLE;0;900;900;F;5;325;1;;1
TC;ITA;10;SAN;1994;140;S;S;PHYI;BLE;0;900;900;I;41;80;0;;2
TC;ITA;10;SAN;1994;140;S;S;PHYI;BLE;0;900;900;I;41;85;0;;1
TC;ITA;10;SAN;1994;140;S;S;PHYI;BLE;0;900;900;I;41;90;0;;2
TC;ITA;10;SAN;1994;140;S;S;PHYI;BLE;0;900;900;I;41;95;0;;6
TC;ITA;10;SAN;1994;140;S;S;PHYI;BLE;0;900;900;I;41;100;0;;9
TC;ITA;10;SAN;1994;140;S;S;PHYI;BLE;0;900;900;I;41;105;0;;10
TC;ITA;10;SAN;1994;140;S;S;PHYI;BLE;0;900;900;I;41;110;0;;4
TC;ITA;10;SAN;1994;140;S;S;PHYI;BLE;0;900;900;I;41;115;0;;5
TC;ITA;10;SAN;1994;140;S;S;PHYI;BLE;0;900;900;I;41;120;0;;2
TC;ITA;10;SAN;1994;57;S;S;LOLI;VUL;0;150;150;F;1;120;1;;1
TC;ITA;10;SAN;1994;57;S;S;LOLI;VUL;0;150;150;I;11;30;0;;1
TC;ITA;10;SAN;1994;57;S;S;LOLI;VUL;0;150;150;I;11;40;0;;1
TC;ITA;10;SAN;1994;57;S;S;LOLI;VUL;0;150;150;I;11;45;0;;4
TC;ITA;10;SAN;1994;57;S;S;LOLI;VUL;0;150;150;I;11;50;0;;2
TC;ITA;10;SAN;1994;57;S;S;LOLI;VUL;0;150;150;I;11;65;0;;1
TC;ITA;10;SAN;1994;57;S;S;LOLI;VUL;0;150;150;I;11;75;0;;2
TC;ITA;10;SAN;1994;57;S;S;MULL;BAR;0;1750;1750;M;44;105;3;;2
TC;ITA;10;SAN;1994;57;S;S;MULL;BAR;0;1750;1750;M;44;110;1;;1
TC;ITA;10;SAN;1994;57;S;S;MULL;BAR;0;1750;1750;M;44;110;2;;1
TC;ITA;10;SAN;1994;57;S;S;MULL;BAR;0;1750;1750;M;44;110;3;;3
TC;ITA;10;SAN;1994;57;S;S;MULL;BAR;0;1750;1750;M;44;115;1;;2
TC;ITA;10;SAN;1994;57;S;S;MULL;BAR;0;1750;1750;M;44;115;3;;2
TC;ITA;10;SAN;1994;57;S;S;MULL;BAR;0;1750;1750;M;44;120;1;;3
TC;ITA;10;SAN;1994;57;S;S;MULL;BAR;0;1750;1750;M;44;120;2;;1
TC;ITA;10;SAN;1994;57;S;S;MULL;BAR;0;1750;1750;M;44;120;3;;10
TC;ITA;10;SAN;1994;57;S;S;MULL;BAR;0;1750;1750;M;44;125;1;;2
TC;ITA;10;SAN;1994;57;S;S;MULL;BAR;0;1750;1750;M;44;125;3;;6
TC;ITA;10;SAN;1994;57;S;S;MULL;BAR;0;1750;1750;M;44;130;1;;1
TC;ITA;10;SAN;1994;57;S;S;MULL;BAR;0;1750;1750;M;44;130;2;;1
TC;ITA;10;SAN;1994;57;S;S;MULL;BAR;0;1750;1750;M;44;130;3;;5
TC;ITA;10;SAN;1994;57;S;S;MULL;BAR;0;1750;1750;M;44;135;3;;2
TC;ITA;10;SAN;1994;57;S;S;MULL;BAR;0;1750;1750;M;44;140;3;;1
TC;ITA;10;SAN;1994;57;S;S;MULL;BAR;0;1750;1750;M;44;180;4;;1
TC;ITA;10;SAN;1994;57;S;S;MULL;BAR;0;1750;1750;F;27;110;3;;1
TC;ITA;10;SAN;1994;57;S;S;MULL;BAR;0;1750;1750;F;27;120;1;;1
TC;ITA;10;SAN;1994;57;S;S;MULL;BAR;0;1750;1750;F;27;120;3;;3
TC;ITA;10;SAN;1994;57;S;S;MULL;BAR;0;1750;1750;F;27;125;1;;1
TC;ITA;10;SAN;1994;57;S;S;MULL;BAR;0;1750;1750;F;27;125;3;;1
TC;ITA;10;SAN;1994;57;S;S;MULL;BAR;0;1750;1750;F;27;135;1;;2
TC;ITA;10;SAN;1994;57;S;S;MULL;BAR;0;1750;1750;F;27;135;3;;2
TC;ITA;10;SAN;1994;57;S;S;MULL;BAR;0;1750;1750;F;27;140;1;;1
TC;ITA;10;SAN;1994;57;S;S;MULL;BAR;0;1750;1750;F;27;140;3;;5
TC;ITA;10;SAN;1994;57;S;S;MULL;BAR;0;1750;1750;F;27;145;1;;1
TC;ITA;10;SAN;1994;57;S;S;MULL;BAR;0;1750;1750;F;27;145;3;;2
TC;ITA;10;SAN;1994;57;S;S;MULL;BAR;0;1750;1750;F;27;150;1;;2
TC;ITA;10;SAN;1994;57;S;S;MULL;BAR;0;1750;1750;F;27;150;3;;2
TC;ITA;10;SAN;1994;57;S;S;MULL;BAR;0;1750;1750;F;27;155;1;;1
TC;ITA;10;SAN;1994;57;S;S;MULL;BAR;0;1750;1750;F;27;155;3;;1
TC;ITA;10;SAN;1994;57;S;S;MULL;BAR;0;1750;1750;F;27;160;3;;1
TC;ITA;10;SAN;1994;57;S;S;OCTO;VUL;0;500;500;F;1;90;1;;1
TC;ITA;10;SAN;1994;57;S;S;OCTO;VUL;0;500;500;I;1;40;0;;1
TC;ITA;10;SAN;1994;57;S;S;PAGE;ACA;0;20000;20000;I;1280;65;0;;20
TC;ITA;10;SAN;1994;57;S;S;PAGE;ACA;0;20000;20000;I;1280;85;0;;40
TC;ITA;10;SAN;1994;57;S;S;PAGE;ACA;0;20000;20000;I;1280;90;0;;20
TC;ITA;10;SAN;1994;57;S;S;PAGE;ACA;0;20000;20000;I;1280;95;0;;80
TC;ITA;10;SAN;1994;57;S;S;PAGE;ACA;0;20000;20000;I;1280;100;0;;200
TC;ITA;10;SAN;1994;57;S;S;PAGE;ACA;0;20000;20000;I;1280;105;0;;80
TC;ITA;10;SAN;1994;57;S;S;PAGE;ACA;0;20000;20000;I;1280;110;0;;160
TC;ITA;10;SAN;1994;57;S;S;PAGE;ACA;0;20000;20000;I;1280;115;0;;280
TC;ITA;10;SAN;1994;57;S;S;PAGE;ACA;0;20000;20000;I;1280;120;0;;320
TC;ITA;10;SAN;1994;57;S;S;PAGE;ACA;0;20000;20000;I;1280;125;0;;40
TC;ITA;10;SAN;1994;57;S;S;PAGE;ACA;0;20000;20000;I;1280;130;0;;40
TC;ITA;10;SAN;1994;57;S;S;PAGE;ERY;0;200;200;F;4;140;1;;1
TC;ITA;10;SAN;1994;57;S;S;PAGE;ERY;0;200;200;F;4;145;1;;2
TC;ITA;10;SAN;1994;57;S;S;PAGE;ERY;0;200;200;F;4;210;1;;1
TC;ITA;10;SAN;1994;57;S;S;SPIC;FLE;0;5850;5850;M;6;135;2;;1
TC;ITA;10;SAN;1994;57;S;S;SPIC;FLE;0;5850;5850;M;6;145;1;;1
TC;ITA;10;SAN;1994;57;S;S;SPIC;FLE;0;5850;5850;M;6;155;1;;1
TC;ITA;10;SAN;1994;57;S;S;SPIC;FLE;0;5850;5850;M;6;160;1;;1
TC;ITA;10;SAN;1994;57;S;S;SPIC;FLE;0;5850;5850;M;6;170;1;;1
TC;ITA;10;SAN;1994;57;S;S;SPIC;FLE;0;5850;5850;M;6;190;1;;1
TC;ITA;10;SAN;1994;57;S;S;SPIC;FLE;0;5850;5850;F;28;140;1;;2
TC;ITA;10;SAN;1994;57;S;S;SPIC;FLE;0;5850;5850;F;28;155;1;;2
TC;ITA;10;SAN;1994;57;S;S;SPIC;FLE;0;5850;5850;F;28;165;1;;2
TC;ITA;10;SAN;1994;57;S;S;SPIC;FLE;0;5850;5850;F;28;170;1;;3
TC;ITA;10;SAN;1994;57;S;S;SPIC;FLE;0;5850;5850;F;28;175;1;;2
TC;ITA;10;SAN;1994;57;S;S;SPIC;FLE;0;5850;5850;F;28;180;1;;5
TC;ITA;10;SAN;1994;57;S;S;SPIC;FLE;0;5850;5850;F;28;185;1;;1
TC;ITA;10;SAN;1994;57;S;S;SPIC;FLE;0;5850;5850;F;28;190;1;;5
TC;ITA;10;SAN;1994;57;S;S;SPIC;FLE;0;5850;5850;F;28;195;1;;6
TC;ITA;10;SAN;1994;57;S;S;SPIC;FLE;0;5850;5850;I;175;100;0;;4
TC;ITA;10;SAN;1994;57;S;S;SPIC;FLE;0;5850;5850;I;175;105;0;;6
TC;ITA;10;SAN;1994;57;S;S;SPIC;FLE;0;5850;5850;I;175;110;0;;18
TC;ITA;10;SAN;1994;57;S;S;SPIC;FLE;0;5850;5850;I;175;115;0;;25
TC;ITA;10;SAN;1994;57;S;S;SPIC;FLE;0;5850;5850;I;175;120;0;;32
TC;ITA;10;SAN;1994;57;S;S;SPIC;FLE;0;5850;5850;I;175;125;0;;24
TC;ITA;10;SAN;1994;57;S;S;SPIC;FLE;0;5850;5850;I;175;130;0;;21
TC;ITA;10;SAN;1994;57;S;S;SPIC;FLE;0;5850;5850;I;175;135;0;;11
TC;ITA;10;SAN;1994;57;S;S;SPIC;FLE;0;5850;5850;I;175;140;0;;15
TC;ITA;10;SAN;1994;57;S;S;SPIC;FLE;0;5850;5850;I;175;145;0;;9
TC;ITA;10;SAN;1994;57;S;S;SPIC;FLE;0;5850;5850;I;175;150;0;;7
TC;ITA;10;SAN;1994;57;S;S;SPIC;FLE;0;5850;5850;I;175;155;0;;3
TC;ITA;10;SAN;1994;57;S;S;TRAC;TRA;0;1750;1750;M;1;330;3;;1
TC;ITA;10;SAN;1994;57;S;S;TRAC;TRA;0;1750;1750;I;112;80;0;;2
TC;ITA;10;SAN;1994;57;S;S;TRAC;TRA;0;1750;1750;I;112;90;0;;1
TC;ITA;10;SAN;1994;57;S;S;TRAC;TRA;0;1750;1750;I;112;95;0;;4
TC;ITA;10;SAN;1994;57;S;S;TRAC;TRA;0;1750;1750;I;112;100;0;;4
TC;ITA;10;SAN;1994;57;S;S;TRAC;TRA;0;1750;1750;I;112;105;0;;20
TC;ITA;10;SAN;1994;57;S;S;TRAC;TRA;0;1750;1750;I;112;110;0;;24
TC;ITA;10;SAN;1994;57;S;S;TRAC;TRA;0;1750;1750;I;112;115;0;;18
TC;ITA;10;SAN;1994;57;S;S;TRAC;TRA;0;1750;1750;I;112;120;0;;11
TC;ITA;10;SAN;1994;57;S;S;TRAC;TRA;0;1750;1750;I;112;125;0;;4
TC;ITA;10;SAN;1994;57;S;S;TRAC;TRA;0;1750;1750;I;112;130;0;;7
TC;ITA;10;SAN;1994;57;S;S;TRAC;TRA;0;1750;1750;I;112;135;0;;5
TC;ITA;10;SAN;1994;57;S;S;TRAC;TRA;0;1750;1750;I;112;140;0;;4
TC;ITA;10;SAN;1994;57;S;S;TRAC;TRA;0;1750;1750;I;112;145;0;;3
TC;ITA;10;SAN;1994;57;S;S;TRAC;TRA;0;1750;1750;I;112;150;0;;2
TC;ITA;10;SAN;1994;57;S;S;TRAC;TRA;0;1750;1750;I;112;155;0;;3
TC;ITA;10;SAN;1994;58;S;S;PAGE;ERY;0;300;300;M;1;175;1;;1
TC;ITA;10;SAN;1994;58;S;S;PAGE;ERY;0;300;300;F;5;145;1;;1
TC;ITA;10;SAN;1994;58;S;S;PAGE;ERY;0;300;300;F;5;155;1;;1
TC;ITA;10;SAN;1994;58;S;S;PAGE;ERY;0;300;300;F;5;160;1;;1
TC;ITA;10;SAN;1994;58;S;S;PAGE;ERY;0;300;300;F;5;165;1;;1
TC;ITA;10;SAN;1994;58;S;S;PAGE;ERY;0;300;300;F;5;190;1;;1
TC;ITA;10;SAN;1994;58;S;S;SPIC;FLE;0;400;400;I;21;105;0;;2
TC;ITA;10;SAN;1994;58;S;S;SPIC;FLE;0;400;400;I;21;110;0;;1
TC;ITA;10;SAN;1994;58;S;S;SPIC;FLE;0;400;400;I;21;115;0;;3
TC;ITA;10;SAN;1994;58;S;S;SPIC;FLE;0;400;400;I;21;120;0;;1
TC;ITA;10;SAN;1994;58;S;S;SPIC;FLE;0;400;400;I;21;125;0;;4
TC;ITA;10;SAN;1994;58;S;S;SPIC;FLE;0;400;400;I;21;130;0;;4
TC;ITA;10;SAN;1994;58;S;S;SPIC;FLE;0;400;400;I;21;135;0;;4
TC;ITA;10;SAN;1994;58;S;S;SPIC;FLE;0;400;400;I;21;140;0;;1
TC;ITA;10;SAN;1994;58;S;S;SPIC;FLE;0;400;400;I;21;150;0;;1
